student_id,class_id,attendance_rate,participation_rate,correctness_rate,semantic_score,engagement_score,consistency_score,response_time,recent_activity_count,xp,level,badges_count,streak,weak_concepts_count,risk_label
stu_04566,class_023,89.31,72.59,83.49,78.77,73.03,44.27,14.7,0.0,1623.0,7.0,4.0,0.0,0.0,low
stu_04567,class_028,32.15,24.22,82.63,74.27,38.95,41.07,68.88,1.0,677.0,3.0,2.0,0.0,0.0,medium
stu_04568,class_012,82.61,77.15,87.95,86.05,80.7,60.27,58.38,15.0,1902.0,8.0,4.0,24.0,1.0,low
stu_04569,class_015,91.38,44.71,62.72,55.72,64.81,35.29,32.42,5.0,936.0,4.0,3.0,8.0,2.0,medium
stu_04570,class_004,84.74,84.54,67.3,75.95,73.16,41.95,10.46,0.0,1796.0,8.0,0.0,0.0,1.0,low
stu_04571,class_030,77.97,83.0,86.39,83.74,83.88,100.0,27.67,15.0,1724.0,7.0,3.0,17.0,0.0,low
stu_04572,class_027,100.0,92.15,83.49,83.14,91.14,71.32,22.15,18.0,2171.0,9.0,5.0,14.0,0.0,low
stu_04573,class_032,61.42,94.69,54.41,51.18,64.36,5.0,71.53,9.0,2032.0,9.0,3.0,4.0,0.0,medium
stu_04574,class_014,94.2,84.44,74.87,71.68,87.9,100.0,16.94,18.0,,9.0,4.0,24.0,0.0,low
stu_04575,class_007,100.0,86.75,99.35,91.73,90.58,62.26,21.27,5.0,1683.0,7.0,4.0,2.0,1.0,low
stu_04576,class_023,100.0,88.08,89.32,78.08,94.61,81.47,21.49,17.0,1788.0,8.0,5.0,26.0,0.0,low
stu_04577,class_022,46.96,39.73,50.42,50.04,48.07,41.21,24.35,10.0,1009.0,5.0,2.0,13.0,2.0,medium
stu_04578,class_040,12.97,33.71,29.96,34.67,33.26,68.6,19.69,0.0,659.0,3.0,1.0,0.0,3.0,high
stu_04579,class_014,78.56,36.88,53.81,57.82,61.56,69.22,17.45,9.0,871.0,4.0,1.0,5.0,3.0,medium
stu_04580,class_008,82.97,88.27,100.0,100.0,87.2,74.02,14.19,8.0,1822.0,8.0,5.0,5.0,0.0,low
stu_04581,class_036,61.2,61.21,74.97,66.33,62.7,56.31,38.92,3.0,1095.0,5.0,2.0,5.0,0.0,medium
stu_04582,class_010,77.91,100.0,100.0,100.0,81.83,41.81,15.35,0.0,1935.0,8.0,0.0,0.0,1.0,low
stu_04583,class_027,56.53,36.67,11.57,13.64,35.28,15.97,209.04,3.0,403.0,2.0,0.0,0.0,3.0,high
stu_04584,class_037,84.43,55.11,38.93,30.41,56.45,57.06,66.43,4.0,1081.0,5.0,2.0,1.0,1.0,medium
stu_04585,class_016,64.68,96.37,85.61,93.12,85.15,90.62,27.68,10.0,2095.0,9.0,5.0,6.0,1.0,low
stu_04586,class_017,100.0,77.25,84.42,93.72,91.65,84.19,12.35,11.0,1770.0,8.0,5.0,22.0,1.0,low
stu_04587,class_032,74.22,82.62,69.87,65.34,77.63,93.73,24.15,14.0,2018.0,9.0,3.0,24.0,0.0,low
stu_04588,class_022,91.06,87.16,90.42,90.52,88.85,73.49,39.43,7.0,2011.0,9.0,6.0,11.0,0.0,low
stu_04589,class_036,,88.43,23.2,23.6,72.86,92.5,22.48,9.0,1386.0,6.0,5.0,14.0,5.0,low
stu_04590,class_009,84.26,66.7,84.95,84.87,81.6,91.73,42.44,16.0,1836.0,8.0,5.0,18.0,0.0,low
stu_04591,class_001,47.87,90.24,46.07,32.96,57.8,51.39,135.78,5.0,1722.0,7.0,2.0,9.0,1.0,medium
stu_04592,class_027,41.75,45.52,57.5,49.39,45.41,58.92,24.93,3.0,1062.0,5.0,1.0,3.0,4.0,medium
stu_04593,class_031,84.76,71.16,88.9,94.4,77.98,75.6,26.11,5.0,1386.0,6.0,5.0,5.0,0.0,low
stu_04594,class_022,,28.32,23.27,2.6,26.75,17.85,55.45,2.0,616.0,3.0,0.0,6.0,3.0,high
stu_04595,class_029,80.31,61.15,84.0,82.57,72.9,61.91,23.12,11.0,1275.0,6.0,3.0,13.0,1.0,low
stu_04596,class_038,97.51,59.57,76.62,70.91,78.9,57.36,57.29,7.0,1507.0,7.0,3.0,3.0,0.0,medium
stu_04597,class_032,83.84,49.79,81.79,84.01,68.4,55.03,58.27,5.0,1175.0,,3.0,5.0,1.0,medium
stu_04598,class_040,88.73,53.42,43.66,43.98,57.94,5.24,49.0,4.0,756.0,4.0,1.0,9.0,7.0,high
stu_04599,class_031,64.46,52.04,56.17,61.95,47.96,17.05,47.14,8.0,4941.0,19.0,13.0,14.0,3.0,medium
stu_04600,class_035,4.25,16.76,8.67,8.7,12.18,31.7,51.69,0.0,456.0,2.0,0.0,,4.0,high
stu_04601,class_011,98.55,85.5,95.5,83.85,88.32,70.93,23.14,0.0,2028.0,9.0,5.0,16.0,0.0,low
stu_04602,class_009,13.74,40.17,64.35,71.38,35.08,31.97,153.14,2.0,741.0,3.0,2.0,4.0,2.0,high
stu_04603,class_039,98.54,70.36,96.39,86.71,91.03,100.0,28.49,11.0,1550.0,7.0,4.0,23.0,1.0,low
stu_04604,class_037,84.8,81.98,90.86,95.32,84.41,77.33,18.44,15.0,2049.0,9.0,5.0,19.0,1.0,low
stu_04605,class_019,90.69,77.81,68.0,65.99,81.33,79.23,13.45,12.0,1658.0,7.0,3.0,15.0,0.0,low
stu_04606,class_001,100.0,100.0,73.81,90.54,93.42,86.14,43.9,14.0,2193.0,9.0,4.0,25.0,0.0,low
stu_04607,class_016,48.16,39.15,53.3,59.96,47.95,30.94,114.27,5.0,721.0,3.0,1.0,5.0,1.0,high
stu_04608,class_018,65.36,72.15,76.48,68.68,75.33,96.73,27.03,10.0,1473.0,6.0,3.0,18.0,0.0,low
stu_04609,class_005,37.39,36.02,31.93,37.11,41.89,57.81,78.01,3.0,920.0,4.0,1.0,3.0,4.0,high
stu_04610,class_003,63.42,31.02,33.57,29.62,40.57,17.58,46.17,3.0,612.0,3.0,1.0,2.0,2.0,high
stu_04611,class_020,19.52,40.31,84.45,86.98,47.44,42.12,48.07,6.0,1279.0,6.0,1.0,7.0,2.0,medium
stu_04612,class_014,,35.12,18.15,5.82,26.44,37.42,51.54,0.0,776.0,4.0,1.0,0.0,5.0,high
stu_04613,class_004,92.85,60.67,48.22,60.55,67.09,39.69,34.01,6.0,478.0,2.0,1.0,11.0,4.0,medium
stu_04614,class_008,42.04,39.12,51.56,49.16,41.59,28.42,60.23,0.0,825.0,4.0,1.0,0.0,4.0,high
stu_04615,class_013,87.22,66.87,76.19,,81.01,97.99,16.54,16.0,1866.0,8.0,3.0,10.0,0.0,low
stu_04616,class_009,46.82,72.46,48.51,38.17,63.53,69.12,37.7,7.0,1378.0,6.0,2.0,10.0,3.0,medium
stu_04617,class_022,97.91,73.63,74.72,83.16,88.22,80.31,24.26,18.0,1750.0,8.0,4.0,19.0,0.0,low
stu_04618,class_034,74.64,61.92,55.3,53.27,67.86,66.67,33.27,7.0,1445.0,6.0,2.0,14.0,2.0,medium
stu_04619,class_008,34.36,38.25,46.58,47.38,40.33,57.64,25.68,3.0,711.0,3.0,1.0,2.0,4.0,high
stu_04620,class_003,100.0,71.09,100.0,85.87,88.09,80.58,16.32,5.0,1521.0,7.0,4.0,6.0,0.0,low
stu_04621,class_040,76.02,77.56,78.98,83.42,80.59,70.98,30.25,16.0,1881.0,8.0,3.0,17.0,0.0,low
stu_04622,class_031,73.7,100.0,94.38,100.0,84.19,62.57,20.68,18.0,2144.0,9.0,4.0,30.0,0.0,low
stu_04623,class_013,50.82,30.65,58.59,49.9,39.69,36.28,25.77,2.0,703.0,3.0,1.0,3.0,4.0,high
stu_04624,class_009,93.35,74.65,91.76,89.87,87.35,82.76,26.32,16.0,1735.0,7.0,4.0,15.0,0.0,low
stu_04625,class_025,20.69,60.91,5.31,1.28,29.41,49.24,107.62,5.0,1220.0,5.0,1.0,0.0,3.0,high
stu_04626,class_003,63.2,52.38,39.72,29.67,51.87,29.93,43.18,5.0,1220.0,5.0,1.0,11.0,3.0,medium
stu_04627,class_028,76.79,81.48,74.53,78.05,72.23,63.25,19.32,12.0,1871.0,8.0,2.0,20.0,1.0,low
stu_04628,class_038,34.55,63.76,65.87,59.09,53.35,37.57,49.27,3.0,1403.0,6.0,3.0,1.0,7.0,high
stu_04629,class_015,37.88,23.31,23.3,11.21,23.24,5.87,43.46,4.0,640.0,3.0,0.0,3.0,5.0,high
stu_04630,class_022,78.94,77.41,84.11,95.77,81.24,90.84,19.43,10.0,1452.0,6.0,3.0,18.0,0.0,low
stu_04631,class_037,66.91,79.85,50.25,31.77,64.98,51.65,25.69,9.0,1819.0,8.0,2.0,9.0,3.0,medium
stu_04632,class_007,93.48,100.0,82.65,90.14,92.01,87.97,22.89,17.0,2103.0,9.0,6.0,32.0,1.0,low
stu_04633,class_026,84.25,84.85,34.74,47.66,63.55,19.04,29.21,4.0,878.0,4.0,1.0,4.0,7.0,high
stu_04634,class_005,31.78,63.83,17.18,13.76,38.33,52.5,69.01,4.0,1116.0,5.0,1.0,4.0,5.0,high
stu_04635,class_009,61.66,65.58,72.09,61.35,59.28,47.86,53.5,4.0,1223.0,5.0,1.0,0.0,1.0,medium
stu_04636,class_002,78.66,64.91,65.99,57.99,70.55,64.26,28.98,6.0,1359.0,6.0,2.0,12.0,0.0,low
stu_04637,class_008,60.7,91.67,100.0,100.0,78.7,54.41,24.62,3.0,1688.0,7.0,3.0,8.0,4.0,medium
stu_04638,class_040,69.98,95.83,100.0,99.11,86.6,72.89,18.11,16.0,2206.0,9.0,5.0,13.0,0.0,low
stu_04639,class_007,85.07,88.36,86.98,99.16,86.03,91.82,24.15,11.0,2041.0,9.0,5.0,13.0,0.0,low
stu_04640,class_026,67.33,51.42,39.96,35.33,59.99,80.49,37.38,10.0,1345.0,6.0,2.0,13.0,4.0,medium
stu_04641,class_020,53.99,81.13,24.88,40.82,47.2,11.36,59.98,0.0,1639.0,7.0,2.0,0.0,4.0,high
stu_04642,class_030,91.07,79.44,71.97,66.62,82.92,100.0,12.74,11.0,0.0,8.0,3.0,12.0,0.0,low
stu_04643,class_006,17.14,90.0,82.64,92.29,60.68,85.86,18.47,8.0,1941.0,8.0,4.0,11.0,0.0,low
stu_04644,class_017,50.74,69.53,38.99,32.29,53.55,48.75,26.95,6.0,,6.0,2.0,8.0,2.0,medium
stu_04645,class_023,77.2,100.0,73.7,77.6,80.95,80.66,31.94,8.0,2036.0,9.0,4.0,7.0,0.0,low
stu_04646,class_019,88.82,100.0,80.94,76.87,87.0,76.22,27.26,14.0,2206.0,9.0,6.0,12.0,0.0,low
stu_04647,class_039,81.91,32.2,58.73,43.9,64.92,47.23,71.29,10.0,801.0,4.0,0.0,15.0,1.0,medium
stu_04648,class_024,94.75,86.59,98.12,98.74,91.43,78.08,24.22,11.0,1959.0,8.0,5.0,17.0,2.0,low
stu_04649,class_035,40.77,57.42,44.74,40.83,47.92,56.05,37.74,5.0,1163.0,5.0,1.0,7.0,2.0,medium
stu_04650,class_010,48.7,82.33,52.84,53.37,54.96,61.1,24.06,1.0,1661.0,7.0,2.0,0.0,0.0,medium
stu_04651,class_014,78.73,99.93,89.3,89.99,91.13,100.0,22.38,17.0,2334.0,10.0,5.0,14.0,0.0,low
stu_04652,class_006,57.23,56.53,30.5,34.37,40.34,29.88,144.84,0.0,894.0,4.0,1.0,0.0,5.0,high
stu_04653,class_036,24.36,60.6,62.71,71.84,45.71,30.01,26.44,9.0,1516.0,7.0,3.0,7.0,0.0,medium
stu_04654,class_035,86.27,66.63,31.36,36.76,56.53,20.33,24.16,2.0,1100.0,5.0,2.0,0.0,4.0,high
stu_04655,class_032,26.23,48.31,45.88,49.63,32.99,7.49,100.76,0.0,877.0,4.0,2.0,0.0,5.0,high
stu_04656,class_016,96.71,100.0,84.54,83.51,94.74,96.58,22.88,13.0,2270.0,10.0,6.0,18.0,1.0,low
stu_04657,class_034,66.62,81.25,48.02,46.36,67.91,44.35,29.05,9.0,1774.0,8.0,2.0,11.0,4.0,medium
stu_04658,class_021,83.4,73.44,92.42,94.8,87.97,100.0,13.96,9.0,1721.0,7.0,4.0,14.0,1.0,low
stu_04659,class_023,32.49,28.1,58.48,53.66,37.91,49.3,87.79,4.0,565.0,3.0,1.0,7.0,3.0,high
stu_04660,class_021,70.71,100.0,58.31,59.25,74.46,65.22,21.83,15.0,2143.0,9.0,4.0,15.0,0.0,low
stu_04661,class_036,93.65,69.34,71.56,100.0,80.32,86.54,14.55,9.0,1598.0,7.0,3.0,14.0,0.0,low
stu_04662,class_040,92.09,81.16,90.3,84.03,86.55,64.36,11.09,14.0,1867.0,8.0,5.0,19.0,2.0,low
stu_04663,class_029,58.63,42.01,75.09,72.15,58.95,56.07,42.41,10.0,1478.0,6.0,3.0,13.0,2.0,medium
stu_04664,class_019,87.78,85.72,86.37,94.34,89.25,84.07,9.86,11.0,1869.0,8.0,5.0,20.0,0.0,low
stu_04665,class_026,50.92,73.31,66.54,72.65,62.11,65.19,63.33,8.0,1543.0,7.0,2.0,11.0,2.0,medium
stu_04666,class_026,57.34,63.13,46.53,41.21,53.13,17.9,68.12,5.0,1264.0,6.0,2.0,5.0,3.0,high
stu_04667,class_010,47.17,62.93,61.2,56.97,53.32,56.4,51.79,5.0,1407.0,6.0,2.0,12.0,2.0,medium
stu_04668,class_034,61.56,56.44,64.62,65.91,53.24,18.27,42.4,1.0,1020.0,5.0,1.0,3.0,1.0,medium
stu_04669,class_003,16.68,37.28,78.55,80.14,45.44,49.76,68.72,4.0,864.0,4.0,2.0,4.0,2.0,high
stu_04670,class_022,98.59,61.96,93.59,96.41,87.38,84.13,24.59,8.0,1331.0,6.0,4.0,10.0,1.0,low
stu_04671,class_039,91.21,100.0,88.13,92.65,89.47,68.03,20.09,9.0,2044.0,9.0,6.0,16.0,4.0,medium
stu_04672,class_026,50.71,43.06,27.74,29.6,37.94,33.56,92.46,3.0,861.0,4.0,1.0,5.0,5.0,high
stu_04673,class_027,71.69,66.18,87.64,88.96,71.52,47.3,23.14,11.0,1430.0,6.0,3.0,10.0,0.0,low
stu_04674,class_018,75.84,83.65,81.42,69.24,79.38,99.94,21.7,14.0,2132.0,9.0,,10.0,0.0,low
stu_04675,class_031,87.83,62.3,37.91,37.06,64.62,74.86,23.39,5.0,1623.0,7.0,5.0,13.0,7.0,low
stu_04676,class_032,69.72,80.43,87.4,73.81,81.31,100.0,31.83,6.0,1588.0,7.0,3.0,4.0,0.0,low
stu_04677,class_009,92.19,87.41,96.92,98.84,88.4,64.84,19.15,6.0,1631.0,7.0,4.0,9.0,0.0,low
stu_04678,class_001,72.53,58.12,81.0,81.62,72.06,81.71,28.7,7.0,1270.0,6.0,2.0,10.0,0.0,low
stu_04679,class_014,100.0,78.21,82.99,83.34,84.11,58.83,12.03,17.0,1890.0,8.0,4.0,13.0,0.0,low
stu_04680,class_028,5.39,41.31,44.28,55.92,22.26,0.51,68.53,1.0,592.0,3.0,1.0,0.0,3.0,high
stu_04681,class_004,81.92,77.17,88.28,78.34,83.22,85.16,34.58,16.0,1847.0,8.0,5.0,16.0,0.0,low
stu_04682,class_016,31.14,52.06,77.06,76.5,47.44,71.12,38.99,7.0,1000.0,5.0,1.0,8.0,3.0,medium
stu_04683,class_012,100.0,65.06,30.83,33.28,64.15,35.73,34.46,3.0,472.0,2.0,,0.0,7.0,high
stu_04684,class_003,52.07,57.71,49.5,45.43,54.23,76.94,16.83,4.0,1182.0,5.0,1.0,7.0,3.0,medium
stu_04685,class_003,14.63,46.14,36.98,,25.5,15.59,51.87,2.0,640.0,3.0,0.0,2.0,5.0,high
stu_04686,class_029,91.76,88.29,82.45,77.43,86.22,100.0,32.59,5.0,1811.0,8.0,4.0,8.0,0.0,low
stu_04687,class_003,72.24,78.65,88.8,78.74,75.56,64.34,26.59,8.0,1500.0,7.0,4.0,8.0,0.0,low
stu_04688,class_035,58.23,50.12,58.65,66.38,54.98,47.6,25.33,3.0,814.0,4.0,1.0,1.0,0.0,medium
stu_04689,class_015,68.85,64.84,90.3,96.84,70.25,58.93,27.14,2.0,1232.0,5.0,2.0,4.0,2.0,medium
stu_04690,class_006,77.35,74.38,90.74,84.22,75.05,35.89,35.48,0.0,1679.0,7.0,3.0,0.0,0.0,low
stu_04691,class_006,37.29,43.26,48.59,59.94,42.09,29.0,66.21,5.0,871.0,4.0,1.0,8.0,5.0,high
stu_04692,class_021,48.1,15.31,13.59,18.58,26.9,20.41,,4.0,355.0,2.0,0.0,5.0,1.0,high
stu_04693,class_030,79.78,74.65,85.24,90.18,82.62,93.33,21.24,8.0,1649.0,7.0,3.0,6.0,0.0,low
stu_04694,class_026,83.36,87.93,78.28,82.29,85.25,79.17,35.24,5.0,1671.0,7.0,4.0,8.0,0.0,low
stu_04695,class_011,60.43,39.36,81.44,74.27,58.13,25.08,29.77,5.0,938.0,4.0,3.0,9.0,2.0,medium
stu_04696,class_027,90.22,92.55,73.47,79.74,80.46,78.13,22.97,6.0,1967.0,8.0,5.0,4.0,0.0,low
stu_04697,class_008,90.61,76.44,68.45,68.77,79.97,78.34,43.7,,1783.0,8.0,3.0,15.0,0.0,low
stu_04698,class_023,80.86,79.06,85.2,59.4,83.9,87.23,18.61,12.0,1932.0,8.0,4.0,14.0,1.0,low
stu_04699,class_010,80.73,85.29,83.85,75.82,86.59,95.21,27.44,9.0,1717.0,7.0,5.0,7.0,0.0,low
stu_04700,class_032,51.25,26.31,57.23,45.55,47.82,59.18,189.85,3.0,405.0,2.0,1.0,4.0,2.0,high
stu_04701,class_012,53.2,52.9,48.34,56.04,46.25,22.07,48.38,0.0,1320.0,6.0,2.0,0.0,0.0,medium
stu_04702,class_021,85.42,95.84,84.88,88.76,80.95,45.32,13.52,11.0,1991.0,8.0,5.0,12.0,1.0,low
stu_04703,class_037,92.68,80.25,94.38,95.36,84.89,53.49,27.9,5.0,1780.0,8.0,5.0,5.0,0.0,low
stu_04704,class_018,72.73,89.12,73.26,80.53,76.36,91.13,26.18,8.0,1974.0,8.0,4.0,5.0,0.0,low
stu_04705,class_020,84.9,71.0,63.03,66.71,74.44,76.41,20.92,10.0,1488.0,6.0,3.0,8.0,2.0,low
stu_04706,class_022,51.6,27.8,4.71,3.44,32.76,36.87,44.07,2.0,495.0,2.0,0.0,3.0,1.0,high
stu_04707,class_001,55.0,31.76,78.26,87.94,53.26,78.93,28.54,18.0,2003.0,9.0,6.0,12.0,2.0,low
stu_04708,class_003,47.6,38.22,70.2,70.86,55.38,67.21,,10.0,2151.0,9.0,5.0,10.0,1.0,low
stu_04709,class_028,78.22,81.16,91.79,88.84,84.63,93.75,24.99,9.0,1540.0,7.0,3.0,9.0,0.0,low
stu_04710,class_011,62.3,37.9,,34.01,46.04,54.22,51.09,,754.0,4.0,1.0,2.0,4.0,high
stu_04711,class_006,70.84,87.32,93.16,99.05,80.03,73.59,43.74,12.0,2017.0,9.0,4.0,14.0,0.0,low
stu_04712,class_026,76.67,51.86,69.99,64.44,70.91,95.26,21.52,8.0,1033.0,5.0,2.0,14.0,1.0,low
stu_04713,class_005,76.83,71.27,100.0,94.85,80.99,66.9,12.64,15.0,1418.0,6.0,4.0,13.0,0.0,low
stu_04714,class_010,30.95,38.69,12.88,17.56,31.73,53.02,75.44,2.0,852.0,4.0,1.0,3.0,1.0,high
stu_04715,class_011,42.88,28.46,61.99,68.08,40.62,47.9,111.25,4.0,581.0,3.0,0.0,7.0,3.0,high
stu_04716,class_020,41.01,46.08,34.04,42.81,36.2,3.7,71.15,2.0,967.0,4.0,1.0,2.0,1.0,high
stu_04717,class_011,24.65,42.79,54.57,55.77,37.76,32.58,43.6,4.0,0.0,4.0,1.0,3.0,3.0,high
stu_04718,class_001,91.95,93.85,80.39,82.77,92.01,100.0,21.82,17.0,1856.0,8.0,5.0,18.0,0.0,low
stu_04719,class_006,78.85,75.44,95.58,99.54,84.05,66.25,18.1,15.0,1559.0,7.0,3.0,18.0,0.0,low
stu_04720,class_016,100.0,54.83,68.12,56.3,76.85,60.09,13.7,0.0,1042.0,5.0,3.0,0.0,1.0,low
stu_04721,class_030,73.64,52.36,58.82,59.0,61.18,35.7,48.93,7.0,960.0,4.0,1.0,11.0,0.0,medium
stu_04722,class_019,52.53,60.34,54.36,54.86,48.95,16.48,52.03,1.0,1085.0,5.0,1.0,1.0,7.0,high
stu_04723,class_025,88.81,67.67,91.76,93.45,77.41,73.94,38.17,5.0,1396.0,6.0,5.0,6.0,1.0,low
stu_04724,class_024,58.05,10.0,82.43,86.31,54.68,53.28,21.76,9.0,354.0,2.0,2.0,12.0,0.0,medium
stu_04725,class_004,76.15,47.47,73.23,68.7,60.73,50.56,51.85,1.0,887.0,4.0,2.0,2.0,2.0,medium
stu_04726,class_026,90.69,66.43,80.55,79.98,76.73,85.7,29.11,6.0,1410.0,6.0,4.0,6.0,0.0,low
stu_04727,class_012,63.24,48.18,26.23,20.54,42.01,21.9,24.68,3.0,837.0,4.0,1.0,6.0,1.0,medium
stu_04728,class_018,90.01,100.0,88.96,94.39,91.41,100.0,47.12,18.0,2295.0,10.0,5.0,20.0,1.0,low
stu_04729,class_004,0.0,62.75,30.57,14.74,29.83,46.09,36.61,5.0,1187.0,5.0,1.0,7.0,6.0,high
stu_04730,class_032,80.01,45.22,62.74,60.21,57.7,36.76,36.83,2.0,1001.0,5.0,3.0,3.0,1.0,medium
stu_04731,class_010,80.57,57.0,60.73,55.18,58.54,43.72,64.71,3.0,1057.0,5.0,3.0,2.0,0.0,medium
stu_04732,class_039,33.83,54.64,89.25,85.6,58.31,78.48,28.71,7.0,1623.0,7.0,4.0,12.0,0.0,low
stu_04733,class_003,31.57,53.03,46.56,41.86,43.25,57.28,26.15,6.0,1013.0,5.0,1.0,4.0,4.0,medium
stu_04734,class_011,79.73,71.63,95.62,100.0,75.58,41.88,34.99,0.0,1419.0,6.0,3.0,0.0,0.0,low
stu_04735,class_009,73.68,95.53,87.57,80.13,85.18,78.97,15.68,17.0,2437.0,10.0,4.0,25.0,0.0,low
stu_04736,class_002,58.2,100.0,60.72,60.25,63.25,17.26,22.07,6.0,2008.0,9.0,4.0,10.0,2.0,medium
stu_04737,class_016,100.0,76.47,88.6,93.52,88.42,,29.27,9.0,1506.0,7.0,4.0,7.0,0.0,low
stu_04738,class_008,35.75,57.63,78.58,80.88,55.2,85.27,21.02,18.0,2020.0,9.0,5.0,35.0,0.0,low
stu_04739,class_040,85.86,37.01,50.18,45.41,63.12,65.62,55.27,8.0,938.0,4.0,3.0,8.0,2.0,medium
stu_04740,class_024,84.12,85.49,60.0,70.0,72.07,82.24,35.67,4.0,1055.0,5.0,2.0,,3.0,medium
stu_04741,class_031,46.13,29.1,9.81,17.43,30.53,6.76,75.34,4.0,509.0,3.0,1.0,5.0,5.0,high
stu_04742,class_005,82.46,81.26,84.37,74.19,83.57,93.8,33.17,5.0,1543.0,7.0,4.0,8.0,2.0,low
stu_04743,class_032,67.54,67.97,72.62,79.27,62.06,50.76,35.91,4.0,1527.0,7.0,3.0,0.0,1.0,medium
stu_04744,class_040,60.92,62.46,75.55,58.33,59.99,43.35,21.25,1.0,1100.0,5.0,2.0,0.0,0.0,medium
stu_04745,class_018,78.77,64.0,89.15,94.95,80.86,85.36,47.65,10.0,1652.0,7.0,4.0,16.0,0.0,low
stu_04746,class_001,27.99,26.73,37.35,27.21,30.04,32.64,71.17,2.0,660.0,3.0,2.0,3.0,4.0,high
stu_04747,class_032,84.75,80.45,80.41,76.32,85.12,92.31,78.73,14.0,1868.0,8.0,4.0,10.0,0.0,low
stu_04748,class_025,95.68,93.41,86.01,93.76,90.48,62.05,21.95,10.0,1870.0,8.0,5.0,13.0,0.0,low
stu_04749,class_034,30.77,64.69,66.06,67.14,57.01,62.58,33.26,9.0,1364.0,6.0,2.0,15.0,3.0,medium
stu_04750,class_035,61.97,79.07,89.02,93.59,73.4,69.94,44.39,7.0,1570.0,7.0,3.0,9.0,2.0,medium
stu_04751,class_034,100.0,95.6,77.14,66.91,86.93,71.01,24.32,10.0,1983.0,8.0,4.0,11.0,0.0,low
stu_04752,class_029,74.92,75.27,77.28,77.03,72.86,65.27,16.72,10.0,1620.0,7.0,2.0,21.0,0.0,low
stu_04753,class_018,89.32,75.97,59.44,56.87,73.23,76.26,15.9,14.0,1702.0,7.0,4.0,22.0,6.0,low
stu_04754,class_010,51.06,57.62,19.54,18.84,41.71,36.42,32.1,1.0,1050.0,5.0,2.0,0.0,3.0,medium
stu_04755,class_013,82.6,65.33,40.76,38.48,74.43,84.79,,14.0,1712.0,7.0,4.0,20.0,5.0,low
stu_04756,class_007,,73.1,87.3,95.81,80.58,76.88,16.1,10.0,1734.0,7.0,4.0,19.0,0.0,low
stu_04757,class_011,93.37,70.06,88.58,94.19,87.8,92.06,19.61,15.0,1786.0,8.0,5.0,20.0,1.0,low
stu_04758,class_001,59.28,54.73,50.09,49.06,57.24,77.51,46.2,3.0,778.0,4.0,1.0,5.0,2.0,medium
stu_04759,class_012,79.76,44.21,56.8,41.37,57.3,59.44,36.96,3.0,766.0,4.0,2.0,6.0,2.0,medium
stu_04760,class_017,81.55,73.26,26.15,34.21,69.12,86.02,24.26,12.0,2044.0,9.0,5.0,14.0,4.0,low
stu_04761,class_037,92.2,91.19,87.61,94.25,91.24,67.55,35.48,14.0,1868.0,8.0,4.0,24.0,0.0,low
stu_04762,class_024,85.95,100.0,72.07,73.4,84.23,71.3,44.45,18.0,2408.0,10.0,4.0,30.0,0.0,low
stu_04763,class_019,100.0,74.29,89.04,75.44,85.45,75.58,18.22,18.0,1709.0,7.0,5.0,23.0,1.0,low
stu_04764,class_031,13.8,48.9,0.0,4.72,23.61,36.31,59.34,0.0,840.0,4.0,2.0,1.0,4.0,high
stu_04765,class_009,88.13,87.11,90.26,89.57,90.81,81.01,17.35,13.0,1834.0,8.0,4.0,19.0,2.0,low
stu_04766,class_022,80.29,73.18,56.32,76.47,67.3,22.67,42.87,1.0,1318.0,,3.0,1.0,2.0,medium
stu_04767,class_037,88.0,75.17,87.8,85.89,84.63,,31.52,17.0,1957.0,8.0,6.0,30.0,0.0,low
stu_04768,class_020,75.21,57.38,72.11,65.1,65.81,82.24,30.84,1.0,1115.0,5.0,,2.0,3.0,medium
stu_04769,class_002,27.29,41.65,54.82,55.57,34.97,30.76,74.45,0.0,847.0,4.0,1.0,0.0,4.0,high
stu_04770,class_014,39.4,25.25,29.56,28.32,26.73,0.0,54.21,0.0,459.0,2.0,0.0,0.0,1.0,high
stu_04771,class_031,58.03,38.57,92.61,88.7,57.87,39.28,33.83,3.0,867.0,4.0,2.0,4.0,2.0,medium
stu_04772,class_033,74.83,61.92,62.28,75.16,66.83,58.18,,3.0,1216.0,5.0,1.0,3.0,2.0,medium
stu_04773,class_012,69.87,52.84,86.72,87.33,61.7,18.81,52.3,0.0,1159.0,,2.0,0.0,3.0,medium
stu_04774,class_011,86.54,71.28,76.23,74.12,75.83,74.96,25.64,8.0,1766.0,8.0,3.0,10.0,0.0,low
stu_04775,class_036,70.5,50.05,57.0,40.94,57.85,34.97,25.11,3.0,924.0,4.0,1.0,9.0,3.0,medium
stu_04776,class_015,59.4,41.39,50.85,52.84,49.48,56.47,42.51,1.0,623.0,3.0,0.0,2.0,1.0,medium
stu_04777,class_027,72.45,94.75,78.01,65.8,80.72,88.86,24.72,9.0,1781.0,8.0,3.0,9.0,0.0,low
stu_04778,class_017,90.59,82.05,76.33,68.66,84.52,89.45,16.32,18.0,2058.0,9.0,4.0,16.0,0.0,low
stu_04779,class_031,16.83,36.49,34.95,41.22,30.82,48.14,23.32,2.0,936.0,4.0,1.0,2.0,1.0,high
stu_04780,class_021,67.88,51.43,32.49,40.59,49.79,44.24,39.93,3.0,902.0,4.0,1.0,4.0,4.0,high
